count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
32,15529349,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
33,15529446,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
34,15529543,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.21,-0.21,-0.07,55,67,247
35,15529641,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
36,15529738,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,0.00,55,67,247
37,15529836,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
38,15529933,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.21,-0.21,-0.14,55,67,247
39,15530030,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
40,15530128,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
41,15530225,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
42,15530322,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,0.00,55,67,247
43,15530420,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,0.00,55,67,247
44,15530517,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
45,15530614,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
46,15530712,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.21,-0.14,55,67,247
47,15530809,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
48,15530906,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
49,15531004,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
50,15531101,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
51,15531199,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
52,15531296,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
53,15531393,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
54,15531491,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
55,15531588,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.07,-0.14,55,67,247
56,15531685,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
57,15531783,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,0.00,55,67,247
58,15531880,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
59,15531977,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
60,15532075,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
61,15532172,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
62,15532270,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
63,15532367,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
64,15532464,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
65,15532562,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
66,15532659,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
67,15532756,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,0.00,55,67,247
68,15532854,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
69,15532951,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.07,55,67,247
70,15533048,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
71,15533146,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,0.00,55,67,247
72,15533243,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
73,15533341,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.14,-0.21,-0.07,55,67,247
74,15533438,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.21,-0.21,0.00,55,67,247
75,15533535,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.21,-0.21,-0.14,55,67,247
76,15533633,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
77,15533730,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
78,15533827,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
79,15533925,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.14,55,67,247
80,15534022,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
81,15534119,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
82,15534217,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
83,15534314,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
84,15534412,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
85,15534509,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.28,-0.21,-0.07,55,67,247
86,15534606,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.14,-0.21,-0.07,55,67,247
87,15534704,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.28,-0.07,55,67,247
88,15534801,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
89,15534898,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.07,55,67,247
