count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
0,12805785,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,-0.07,55,67,247
1,12805882,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.02,1.00,0.14,-0.21,-0.14,55,67,247
2,12805980,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,-0.07,55,67,247
3,12806077,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.02,1.01,0.21,-0.21,-0.07,55,67,247
4,12806174,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.01,0.21,-0.14,-0.07,55,67,247
5,12806272,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.01,0.14,-0.14,0.00,55,67,247
6,12806369,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,-0.14,55,67,247
7,12806467,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.28,0.07,55,67,247
8,12806564,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,-0.07,55,67,247
9,12806661,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,0.00,55,67,247
10,12806759,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.00,0.07,-0.14,-0.07,55,67,247
11,12806856,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.21,-0.07,55,67,247
12,12806953,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.02,1.01,0.21,-0.21,-0.07,55,67,247
13,12807051,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.21,-0.21,-0.07,55,67,247
14,12807148,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.28,-0.07,55,67,247
15,12807245,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.14,-0.14,-0.07,55,67,247
16,12807343,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.02,1.00,0.14,-0.21,-0.14,55,67,247
17,12807440,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.00,0.14,-0.21,-0.07,55,67,247
18,12807538,-168.6,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.01,0.21,-0.21,0.00,55,67,247
19,12807635,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.00,0.14,-0.21,0.00,55,67,247
20,12807732,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.07,-0.21,-0.07,55,67,247
21,12807830,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.00,0.21,-0.14,-0.14,55,67,247
22,12807927,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.21,-0.14,-0.07,55,67,247
23,12808024,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.02,1.00,0.14,-0.14,-0.07,55,67,247
24,12808122,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,-0.01,1.00,0.21,-0.21,-0.07,55,67,247
25,12808219,-168.7,0.0,-0.8,-0.1,149.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.01,1.00,0.21,-0.14,-0.14,55,67,247
