count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
0,4839678,-170.7,0.0,-6.3,-9.8,353.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.17,-0.11,1.01,8.03,-26.51,-2.87,55,67,247
1,4839776,-170.7,0.0,-6.2,-9.9,353.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.17,-0.11,1.01,9.78,-25.81,-3.50,55,67,247
2,4839873,-170.7,0.0,-6.1,-10.1,353.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.18,-0.11,1.01,10.27,-26.65,-3.85,55,67,247
3,4839970,-170.7,0.0,-6.1,-10.4,353.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.18,-0.10,0.99,10.06,-27.56,-4.48,55,67,247
4,4840068,-170.7,0.0,-6.2,-10.7,353.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.18,-0.10,0.97,9.01,-25.88,-4.69,55,67,247
5,4840165,-170.7,0.0,-5.9,-10.9,352.8,0.000000,0.000000,0.00,0.0,0.0,1.2,0.18,-0.09,0.95,7.05,-20.98,-4.83,55,67,247
6,4840262,-170.7,0.0,-5.7,-10.9,352.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.18,-0.09,0.93,4.88,-13.14,-4.83,55,67,247
7,4840360,-170.7,0.0,-5.6,-10.5,352.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.17,-0.09,0.93,2.78,-3.76,-4.34,55,67,247
8,4840457,-170.7,0.0,-5.5,-10.0,352.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.16,-0.08,0.92,0.33,5.97,-2.80,55,67,247
9,4840554,-170.7,0.0,-5.6,-9.4,351.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.15,-0.08,0.93,-1.42,15.91,-0.42,55,67,247
10,4840652,-170.7,0.0,-5.6,-8.9,351.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.14,-0.08,0.92,-3.03,25.99,1.47,55,67,247
11,4840749,-170.7,0.0,-5.6,-8.7,350.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.14,-0.08,0.90,-5.90,36.56,3.43,55,67,247
12,4840846,-170.7,0.0,-6.1,-8.4,350.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.13,-0.09,0.89,-10.31,47.62,5.67,55,67,247
13,4840944,-170.7,0.0,-6.3,-7.6,350.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.12,-0.09,0.88,-15.28,58.61,8.26,55,67,247
14,4841041,-170.7,0.0,-6.5,-6.6,350.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.10,-0.09,0.87,-20.67,70.86,12.04,55,67,247
15,4841139,-170.7,0.0,-6.6,-5.6,350.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.09,-0.09,0.86,-26.90,85.77,15.47,55,67,247
16,4841236,-170.7,0.0,-7.3,-4.9,349.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.08,-0.11,0.86,-33.13,102.08,17.85,55,67,247
17,4841333,-170.7,0.0,-8.1,-4.0,350.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.07,-0.12,0.86,-39.36,119.79,19.11,55,67,247
18,4841431,-170.7,0.0,-8.7,-2.4,350.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.04,-0.13,0.87,-45.87,138.55,19.46,55,67,247
19,4841528,-170.7,0.0,-9.3,-0.3,350.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.01,-0.15,0.91,-51.26,155.14,19.46,55,67,247
20,4841625,-170.7,0.0,-9.6,2.0,350.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.04,-0.16,0.96,-55.18,165.57,20.65,55,67,247
21,4841723,-170.7,0.0,-9.8,4.1,350.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.07,-0.17,0.99,-58.40,169.84,24.01,55,67,247
22,4841820,-170.7,0.0,-10.3,5.7,350.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.08,-0.18,1.00,-60.71,169.77,27.86,55,67,247
23,4841917,-170.7,0.0,-10.9,6.8,350.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.09,-0.20,1.02,-62.60,166.97,30.38,55,67,247
24,4842015,-170.7,0.0,-11.4,7.7,350.4,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.10,-0.21,1.03,-64.00,161.65,30.45,55,67,247
25,4842112,-170.7,0.0,-11.6,8.8,350.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.11,-0.22,1.05,-63.37,154.93,28.42,55,67,247
26,4842209,-170.7,0.0,-12.0,9.7,350.8,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.10,-0.23,1.07,-60.43,145.48,24.78,55,67,247
27,4842307,-170.7,0.0,-12.3,10.4,350.9,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.12,-0.24,1.06,-55.74,135.96,19.81,55,67,247
28,4842404,-170.7,0.0,-12.6,11.1,350.9,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.14,-0.24,1.04,-50.63,128.96,14.77,55,67,247
29,4842501,-170.7,0.0,-12.9,11.7,351.0,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.16,-0.25,1.04,-45.94,123.64,9.31,55,67,247
30,4842599,-170.7,0.0,-12.9,12.5,351.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.20,-0.25,1.02,-41.18,120.98,4.55,55,67,247
31,4842696,-170.7,0.0,-12.8,13.7,351.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.24,-0.25,1.01,-36.07,120.77,1.68,55,67,247
32,4842793,-170.7,0.0,-12.9,15.2,351.8,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.28,-0.25,1.00,-30.96,119.44,0.91,55,67,247
33,4842891,-170.7,0.0,-13.0,16.5,352.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.30,-0.26,1.00,-27.11,114.40,1.40,55,67,247
34,4842988,-170.7,0.0,-13.2,17.4,352.4,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.30,-0.27,0.99,-24.52,106.56,2.24,55,67,247
35,4843085,-170.7,0.0,-13.5,18.0,352.8,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.30,-0.28,0.97,-23.89,96.76,2.17,55,67,247
36,4843183,-170.7,0.0,-13.9,18.6,353.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.32,-0.28,0.96,-23.68,87.52,1.05,55,67,247
37,4843280,-170.7,0.0,-14.2,19.5,353.4,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.34,-0.28,0.93,-23.61,80.24,-0.28,55,67,247
38,4843378,-170.7,0.0,-14.6,20.4,353.7,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.36,-0.28,0.92,-23.40,74.92,-1.68,55,67,247
39,4843475,-170.7,0.0,-14.9,21.3,353.9,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.38,-0.29,0.93,-22.56,70.37,-2.94,55,67,247
40,4843572,-170.7,0.0,-15.1,22.2,354.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.41,-0.29,0.94,-20.11,65.26,-2.80,55,67,247
