count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
18,15557000,-168.6,0.0,0.0,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
19,15557097,-168.6,0.0,0.0,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
20,15557194,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
21,15557292,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
22,15557389,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
23,15557487,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
24,15557584,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
25,15557681,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
26,15557779,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
27,15557876,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
28,15557973,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
29,15558071,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,0.00,55,67,247
30,15558168,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
31,15558265,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
32,15558363,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
33,15558460,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
34,15558558,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
35,15558655,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
36,15558752,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
37,15558850,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
38,15558947,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
39,15559044,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,0.00,55,67,247
40,15559142,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
41,15559239,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
42,15559336,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,0.00,55,67,247
43,15559434,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
44,15559531,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,0.00,55,67,247
45,15559629,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
46,15559726,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
47,15559823,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
48,15559921,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
49,15560018,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
50,15560115,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.14,55,67,247
51,15560213,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.14,55,67,247
52,15560310,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
53,15560407,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
54,15560505,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.28,-0.07,55,67,247
55,15560602,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,0.00,55,67,247
56,15560700,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
57,15560797,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
58,15560894,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.21,-0.21,-0.07,55,67,247
59,15560992,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
60,15561089,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
61,15561186,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
62,15561284,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
63,15561381,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
64,15561478,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.14,0.00,55,67,247
65,15561576,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.28,-0.21,0.00,55,67,247
66,15561673,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.28,-0.07,55,67,247
67,15561771,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
68,15561868,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
69,15561965,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
70,15562063,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
71,15562160,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
72,15562257,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.01,0.14,-0.21,-0.07,55,67,247
73,15562355,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.28,-0.07,55,67,247
74,15562452,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
75,15562549,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
76,15562647,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
77,15562744,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.28,-0.14,55,67,247
78,15562842,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
79,15562939,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
80,15563036,-168.6,0.0,0.1,0.5,181.1,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.21,-0.07,55,67,247
81,15563134,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
82,15563231,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
83,15563328,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
84,15563426,-168.6,0.0,0.0,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
85,15563523,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
