count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
33,27229396,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.14,-0.21,-0.07,55,67,247
34,27229493,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.21,-0.14,-0.07,55,67,247
35,27229590,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,0.00,1.01,0.14,-0.21,-0.07,55,67,247
36,27229688,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.01,0.21,-0.14,-0.14,55,67,247
37,27229785,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.01,0.14,-0.21,-0.14,55,67,247
38,27229883,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.07,-0.14,0.00,55,67,247
39,27229980,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.14,-0.21,-0.07,55,67,247
40,27230077,-168.6,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.14,-0.21,-0.07,55,67,247
41,27230175,-168.6,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.14,-0.21,-0.07,55,67,247
42,27230272,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.01,1.00,0.07,-0.28,-0.07,55,67,247
43,27230369,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.07,-0.21,-0.07,55,67,247
44,27230467,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.14,-0.21,-0.14,55,67,247
45,27230564,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.21,-0.14,-0.07,55,67,247
46,27230661,-168.7,0.0,0.2,0.0,174.5,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.01,0.14,-0.21,-0.07,55,67,247
47,27230759,-168.7,0.0,0.2,0.0,174.5,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.21,-0.21,-0.07,55,67,247
48,27230856,-168.7,0.0,0.2,0.0,174.5,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.01,0.07,-0.21,0.00,55,67,247
49,27230954,-168.7,0.0,0.2,0.0,174.6,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.00,0.00,1.00,0.21,-0.28,-0.07,55,67,247
