count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
56,15606557,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
57,15606655,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.14,55,67,247
58,15606752,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
59,15606850,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.07,55,67,247
60,15606947,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,0.00,55,67,247
61,15607044,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.21,-0.21,-0.07,55,67,247
62,15607142,-168.6,0.0,-0.0,0.5,181.4,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
63,15607239,-168.6,0.0,-0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.07,55,67,247
64,15607336,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
65,15607434,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
66,15607531,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.14,55,67,247
67,15607628,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,0.00,55,67,247
68,15607726,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.21,-0.21,-0.14,55,67,247
69,15607823,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.14,55,67,247
70,15607921,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
71,15608018,-168.6,0.0,0.0,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
