count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
32,15617852,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,0.00,55,67,247
33,15617949,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
34,15618046,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
35,15618144,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
36,15618241,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.21,-0.07,55,67,247
37,15618338,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
38,15618436,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.21,-0.07,55,67,247
39,15618533,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
40,15618630,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.07,-0.07,55,67,247
41,15618728,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
42,15618825,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.21,-0.14,-0.07,55,67,247
43,15618923,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
44,15619020,-168.6,0.0,0.1,0.5,181.3,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.07,-0.21,-0.07,55,67,247
45,15619117,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.14,55,67,247
46,15619215,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,0.00,55,67,247
47,15619312,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
48,15619409,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
49,15619507,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.28,-0.07,55,67,247
50,15619604,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.14,55,67,247
51,15619701,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.07,-0.07,55,67,247
52,15619799,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.14,55,67,247
53,15619896,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.14,-0.07,55,67,247
54,15619994,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
55,15620091,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
56,15620188,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.14,55,67,247
57,15620286,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.14,55,67,247
58,15620383,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.21,-0.14,55,67,247
59,15620480,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.07,55,67,247
60,15620578,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.14,-0.21,-0.07,55,67,247
61,15620675,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.14,-0.14,55,67,247
62,15620772,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.14,-0.07,55,67,247
63,15620870,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.28,-0.07,55,67,247
64,15620967,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.21,-0.21,-0.07,55,67,247
65,15621065,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,0.00,1.00,0.07,-0.14,-0.07,55,67,247
66,15621162,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.14,-0.21,-0.07,55,67,247
67,15621259,-168.6,0.0,0.1,0.5,181.2,0.000000,0.000000,0.00,0.0,0.0,1.2,-0.01,-0.00,1.00,0.28,-0.21,-0.07,55,67,247
